BPFH,20110623,37200000,20110623,37500000,6.33777777777778,18,6.34,2600
BPOP,20110623,37200000,20110623,37500000,2.67977819905213,211,2.67998797676474,69033
BRCD,20110623,37200000,20110623,37500000,6.55619999999998,131,6.55660107383742,67608
BRCM,20110623,37200000,20110623,37500000,31.9552868637109,609,31.9605948411987,83721
BRID,20110623,37200000,20110623,37500000,7.76,1,7.76,100
BRKL,20110623,37200000,20110623,37500000,9.06875217391304,23,9.0661,3300
BRKR,20110623,37200000,20110623,37500000,18.3106872483221,149,18.2992002113048,28395
BRKS,20110623,37200000,20110623,37500000,10.1817647058824,17,10.18025,2000
BRLI,20110623,37200000,20110623,37500000,20.4592857142857,7,20.4592857142857,700
BSDM,20110623,37200000,20110623,37500000,3.72,3,3.70413650465357,2901
BSET,20110623,37200000,20110623,37500000,7.865,4,7.865,400
BSFT,20110623,37200000,20110623,37500000,35.2368421052632,19,35.2368421052632,1900
BSQR,20110623,37200000,20110623,37500000,6.10878888888889,9,6.11808773006135,1630
BSRR,20110623,37200000,20110623,37500000,10.96625,8,10.967,1000
BUCY,20110623,37200000,20110623,37500000,91.6420833333333,48,91.6404166666667,7200
BUSE,20110623,37200000,20110623,37500000,5.04703703703704,27,5.04646153846154,6500
BWEN,20110623,37200000,20110623,37500000,1.46411764705882,51,1.46362962962963,13500
BWLD,20110623,37200000,20110623,37500000,61.8958786764706,136,61.8709769360585,15999
CA,20110623,37200000,20110623,37500000,21.7375017441859,344,21.7377298311445,47970
CAAS,20110623,37200000,20110623,37500000,7.36779411764706,17,7.36953125,4800
CACB,20110623,37200000,20110623,37500000,8.75285714285714,7,8.75285714285714,700
CACC,20110623,37200000,20110623,37500000,79.08,2,79.08,200
CADC,20110623,37200000,20110623,37500000,1.72,5,1.72,500
CADX,20110623,37200000,20110623,37500000,9.251,10,9.24818181818182,1100
CAKE,20110623,37200000,20110623,37500000,29.9901603686636,217,29.993849245569,45531
CALD,20110623,37200000,20110623,37500000,5.65392592592593,27,5.65423853211009,5450
CALM,20110623,37200000,20110623,37500000,29.5442,5,29.547,600
CALP,20110623,37200000,20110623,37500000,7.7809,11,7.779996,2500
CAMT,20110623,37200000,20110623,37500000,3.28542857142857,7,3.2836,1500
CAR,20110623,37200000,20110623,37500000,15.8480105263158,171,15.8511906735751,19300
CAST,20110623,37200000,20110623,37500000,4.7,1,4.7,100
CASY,20110623,37200000,20110623,37500000,43.9654,87,43.9526105800654,12240
CATM,20110623,37200000,20110623,37500000,21.8748333333333,27,21.8740166666667,3000
CATY,20110623,37200000,20110623,37500000,15.37,5,15.37,500
CAVM,20110623,37200000,20110623,37500000,39.3535869565217,69,39.3514583333333,10800
CBAK,20110623,37200000,20110623,37500000,1.08833333333333,9,1.08863829787234,4700
CBEY,20110623,37200000,20110623,37500000,12.345,4,12.345,400
CBKN,20110623,37200000,20110623,37500000,3.44666666666667,3,3.44666666666667,300
CBLI,20110623,37200000,20110623,37500000,3.5193652173913,23,3.51941851851852,5400
CBOE,20110623,37200000,20110623,37500000,24.2573891304348,46,24.2568985915493,7100
CBOU,20110623,37200000,20110623,37500000,12.2718181818182,11,12.261456097561,2050
CBPO,20110623,37200000,20110623,37500000,10.2,1,10.2,100
CBRL,20110623,37200000,20110623,37500000,47.7239482758621,29,47.7337058823529,5100
CBRX,20110623,37200000,20110623,37500000,3.31916666666667,12,3.31899427636958,1223
CBSH,20110623,37200000,20110623,37500000,41.2991,87,41.2993294634511,10698
CBST,20110623,37200000,20110623,37500000,35.672,5,35.672,500
CCBG,20110623,37200000,20110623,37500000,10.21,2,10.225,400
CCCL,20110623,37200000,20110623,37500000,3.96,1,3.96,300
CCIH,20110623,37200000,20110623,37500000,7.03544999999999,52,7.03248734177215,15800
CCIX,20110623,37200000,20110623,37500000,12.54,10,12.5390909090909,1100
CCMP,20110623,37200000,20110623,37500000,43.9658928571429,28,43.9658928571429,2800
CCOI,20110623,37200000,20110623,37500000,15.4016641025641,39,15.3937309859155,7100
CCRN,20110623,37200000,20110623,37500000,7.2025,4,7.20166666666667,600
CCRT,20110623,37200000,20110623,37500000,2.67375,4,2.6725,600
CDNS,20110623,37200000,20110623,37500000,10.1519377192983,228,10.1519031777977,40248
CDTI,20110623,37200000,20110623,37500000,5.39301666666667,6,5.39288,1500
